project	bug_ID	priority	type(person1)	type(person2)	type(final decision)	bug_URL	created_time	patch_URL
Log4j2	LOG4J2-2377	blocker	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-2377	2018/7/18	https://github.com/apache/logging-log4j2/commit/9acc19c
Log4j2	LOG4J2-2211	blocker	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-2211	2018/1/23	https://github.com/apache/logging-log4j2/commit/bb1793874d3fada1c55dfe265e7a9d7ed4aa4c74
Log4j2	LOG4J2-2134	blocker	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-2134	2017/11/28	https://github.com/apache/logging-log4j2/pull/221/files
Log4j2	LOG4J2-2061	blocker	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-2061	2017/9/29	https://github.com/apache/logging-log4j2/commit/40bed92d80e32e999da27f2f507e81d4d6186d01
Log4j2	LOG4J2-2058	blocker	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-2058	2017/9/26	https://github.com/apache/logging-log4j2/commit/42d01250823c74c9a25b371ba928deab1a9f62af
Log4j2	LOG4J2-1936	blocker	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-1936	2017/6/12	https://github.com/apache/logging-log4j2/commit/d9cadbe
Log4j2	LOG4J2-1920	blocker	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-1920	2017/3/24	https://github.com/apache/logging-log4j2/commit/96aeca3827fbf5c0aa4b64d2b2bf7cd887325fea
Log4j2	LOG4J2-1799	blocker	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-1799	2017/1/25	https://github.com/apache/logging-log4j2/pull/57/files
Log4j2	LOG4J2-3204	critical	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3204	2021/12/10	https://github.com/apache/logging-log4j2/pull/617/files
Log4j2	LOG4J2-3185	critical	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3185	2021/12/7	https://github.com/apache/logging-log4j2/pull/596/files
Log4j2	LOG4J2-3168	critical	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3168	2021/9/27	https://github.com/apache/logging-log4j2/commit/9df31f7
Log4j2	LOG4J2-2680	critical	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-2680	2019/8/22	https://github.com/apache/logging-log4j2/pull/304/files
Log4j2	LOG4J2-2592	critical	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-2592	2019/4/16	https://github.com/apache/logging-log4j2/commit/50bb62efa0373600faddb4677f272e891c85c906
Log4j2	LOG4J2-2575	critical	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-2575	2019/3/25	https://github.com/apache/logging-log4j2/commit/07787ec
Log4j2	LOG4J2-2338	critical	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-2338	2018/7/21	https://github.com/apache/logging-log4j2/pull/196/files
Log4j2	LOG4J2-2247	critical	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-2247	2018/2/13	https://github.com/apache/logging-log4j2/commit/6d1fc53
Log4j2	LOG4J2-2158	critical	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-2158	2017/12/21	https://github.com/apache/logging-log4j2/pull/139/files
Log4j2	LOG4J2-1934	critical	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-1934	2017/6/7	https://github.com/apache/logging-log4j2/commit/de7487ed22b03f5c1a73ddb8f8d0f8bc89b8f4d8
Log4j2	LOG4J2-3534	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3534	2022/6/9	https://github.com/apache/logging-log4j2/pull/924/files
Log4j2	LOG4J2-3522	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3522	2022/5/27	https://github.com/apache/logging-log4j2/commit/e71bb01cbf895aa1d3f7164802466aafe5995829
Log4j2	LOG4J2-3512	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3512	2022/5/20	https://github.com/apache/logging-log4j2/commit/e71bb01cbf895aa1d3f7164802466aafe5995829
Log4j2	LOG4J2-3493	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3493	2022/4/28	https://github.com/apache/logging-log4j2/commit/26efbc801b
Log4j2	LOG4J2-3491	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3491	2022/4/26	https://github.com/apache/logging-log4j2/commit/26c7c42e8343c84971a64de66bca47392088259b
Log4j2	LOG4J2-3490	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3490	2022/4/26	https://github.com/apache/logging-log4j2/commit/1ab0788f61e6d396afc27c28e0cd9063deaa6e13
Log4j2	LOG4J2-3487	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3487	2022/4/24	https://github.com/apache/logging-log4j2/pull/1162/files
Log4j2	LOG4J2-3482	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3482	2022/4/20	https://github.com/apache/logging-log4j2/commit/ad414c1ac0ae6e4d488eefb1a56c2842f48f248a
Log4j2	LOG4J2-3481	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3481	2022/4/20	https://github.com/apache/logging-log4j2/commit/ad414c1ac0ae6e4d488eefb1a56c2842f48f248a
Log4j2	LOG4J2-3475	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3475	2022/4/13	https://github.com/apache/logging-log4j2/pull/818/files
Log4j2	LOG4J2-3471	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3471	2022/4/7	https://github.com/apache/logging-log4j2/commit/5fc1e4957d9ba622d83bcf29c0aa3c54c34e19bf
Log4j2	LOG4J2-3458	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3458	2022/3/30	https://github.com/apache/logging-log4j2/commit/5eaeb95760b9d4460288fde9c7af3f2cf98765ae
Log4j2	LOG4J2-3452	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3452	2022/3/29	https://github.com/apache/logging-log4j2/pull/809/files
Log4j2	LOG4J2-3449	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3449	2022/3/22	https://github.com/apache/logging-log4j2/commit/9e6961e
Log4j2	LOG4J2-3447	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3447	2022/3/25	https://github.com/apache/logging-log4j2/commit/211f33b
Log4j2	LOG4J2-3440	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3440	2022/3/21	https://github.com/apache/logging-log4j2/pull/813/files
Log4j2	LOG4J2-3439	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3439	2022/3/18	https://github.com/apache/logging-log4j2/pull/806/files
Log4j2	LOG4J2-3432	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3432	2022/3/9	https://github.com/apache/logging-log4j2/commit/bd1ad8ae21d63df93184a7b2de89d2612474b23b
Log4j2	LOG4J2-3426	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3426	2022/3/6	https://github.com/apache/logging-log4j2/pull/786/files
Log4j2	LOG4J2-3423	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3423	2022/3/2	https://github.com/apache/logging-log4j2/pull/784/files
Log4j2	LOG4J2-3418	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3418	2022/2/28	https://github.com/apache/logging-log4j2/pull/777/files
Log4j2	LOG4J2-3413	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3413	2022/2/24	https://github.com/apache/logging-log4j2/pull/774/files
Log4j2	LOG4J2-3410	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3410	2022/2/21	https://github.com/apache/logging-log4j2/pull/767/files
Log4j2	LOG4J2-3404	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3404	2022/2/16	https://github.com/apache/logging-log4j2/pull/756/files
Log4j2	LOG4J2-3358	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3358	2022/1/21	https://github.com/apache/logging-log4j2/pull/726/files
Log4j2	LOG4J2-3355	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3355	2022/1/20	https://github.com/apache/logging-log4j2/pull/713/files
Log4j2	LOG4J2-3349	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3349	2022/1/19	https://github.com/apache/logging-log4j2/pull/710/files
Log4j2	LOG4J2-3339	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3339	2022/1/14	https://github.com/apache/logging-log4j2/commit/161c07664c921ae7a752b23d71e6f56cada805dc
Log4j2	LOG4J2-3333	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3333	2022/1/13	https://github.com/apache/logging-log4j2/pull/717/files
Log4j2	LOG4J2-3330	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3330	2022/1/12	https://github.com/apache/logging-log4j2/commit/585df0052ccf7a9d0ff2bc2a625c975ff9eceb09
Log4j2	LOG4J2-3317	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3317	2022/1/5	https://github.com/apache/logging-log4j2/commit/17a77f5c27bda545de4b8eda46590401313e0be8
Log4j2	LOG4J2-3306	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3306	2021/12/30	https://github.com/apache/logging-log4j2/commit/dea97d9
Log4j2	LOG4J2-3304	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3304	2021/12/30	https://github.com/apache/logging-log4j2/pull/676/files
Log4j2	LOG4J2-3297	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3297	2021/12/29	https://github.com/apache/logging-log4j2/commit/e8dab8c5d652437ff61d2e797bfbe4e4e6cdd1bb
Log4j2	LOG4J2-3293	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3293	2021/12/28	https://github.com/apache/logging-log4j2/commit/05db5f9527254632b59aed2a1d78a32c5ab74f16
Log4j2	LOG4J2-3292	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3292	2021/12/27	https://github.com/apache/logging-log4j2/pull/667/files
Log4j2	LOG4J2-3289	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3289	2021/12/25	https://github.com/apache/logging-log4j2/pull/659/files
Log4j2	LOG4J2-3288	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3288	2021/12/24	https://github.com/apache/logging-log4j2/pull/655/files
Log4j2	LOG4J2-3284	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3284	2021/12/23	https://github.com/apache/logging-log4j2/pull/651/files
Log4j2	LOG4J2-3264	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3264	2021/12/21	https://github.com/apache/logging-log4j2/pull/646/files
Log4j2	LOG4J2-3249	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3249	2021/12/16	https://github.com/apache/logging-log4j2/commit/898b6f6
Log4j2	LOG4J2-3242	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3242	2021/12/16	https://github.com/apache/logging-log4j2/pull/645/files
Log4j2	LOG4J2-3201	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3201	2021/12/5	https://github.com/apache/logging-log4j2/commit/c77b3cb
Log4j2	LOG4J2-3193	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3193	2021/11/18	https://github.com/apache/logging-log4j2/pull/601/files
Log4j2	LOG4J2-3190	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3190	2021/11/16	https://github.com/apache/logging-log4j2/pull/602/files
Log4j2	LOG4J2-3183	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3183	2021/10/28	https://github.com/apache/logging-log4j2/commit/2dd7063fb6c6fe73070aded6607a2e2d53613b46
Log4j2	LOG4J2-3175	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3175	2021/10/18	https://github.com/apache/logging-log4j2/pull/590/files
Log4j2	LOG4J2-3174	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3174	2021/10/16	https://github.com/apache/logging-log4j2/pull/589/files
Log4j2	LOG4J2-3172	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3172	2021/10/11	https://github.com/apache/logging-log4j2/pull/588/files
Log4j2	LOG4J2-3159	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3159	2021/9/2	https://github.com/apache/logging-log4j2/pull/577/files
Log4j2	LOG4J2-3153	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3153	2021/8/28	https://github.com/apache/logging-log4j2/pull/572/files
Log4j2	LOG4J2-3150	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3150	2021/8/25	https://github.com/apache/logging-log4j2/pull/570/files
Log4j2	LOG4J2-3147	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3147	2021/8/25	https://github.com/apache/logging-log4j2/pull/569/files
Log4j2	LOG4J2-3141	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3141	2021/8/23	https://github.com/apache/logging-log4j2/pull/566/files
Log4j2	LOG4J2-3131	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3131	2021/7/27	https://github.com/apache/logging-log4j2/commit/edbba3e6a7f2ed37afb0674653ace4bb7d5231ae
Log4j2	LOG4J2-3103	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3103	2021/6/4	https://github.com/apache/logging-log4j2/pull/508/files
Log4j2	LOG4J2-3102	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3102	2021/6/4	https://github.com/apache/logging-log4j2/pull/507/files
Log4j2	LOG4J2-3095	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3095	2021/5/26	https://github.com/apache/logging-log4j2/commit/be4165ecf99bd30518ed847b18c2b70d4b3f3b7f
Log4j2	LOG4J2-3092	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3092	2021/5/19	https://github.com/apache/logging-log4j2/commit/44df19934520c487e2dd0672e7deda7d22ff8e05
Log4j2	LOG4J2-3087	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4J2-3087	2021/5/4	https://github.com/apache/logging-log4j2/pull/489/files
Log4net	LOG4NET-559	blocker	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4NET-559	2017/3/13	https://github.com/apache/logging-log4net/commit/2781b83bd1ef3a15dd7b0f17934fdbf22a691a35
Log4net	LOG4NET-646	critical	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4NET-646	2020/3/13	https://github.com/apache/logging-log4net/commit/2c44d647ff94fbc42b0785ab2e03d3ac31f7e229
Log4net	LOG4NET-671	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4NET-671	2021/7/22	https://github.com/apache/logging-log4net/pull/79/files
Log4net	LOG4NET-653	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4NET-653	2020/9/28	https://github.com/apache/logging-log4net/pull/70/files
Log4net	LOG4NET-671	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4NET-671	2020/9/18	https://github.com/apache/logging-log4net/commit/d8808ec5acab2cfe294f38b6891d5f6f29bd9095
Log4net	LOG4NET-586	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4NET-586	2017/12/18	https://github.com/apache/logging-log4net/pull/22/files
Log4net	LOG4NET-581	critical	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4NET-581	2017/12/8	https://github.com/apache/logging-log4net/commit/68aaff9a4cd8ad69480a673ba639557078961165
Log4net	LOG4NET-554	major	T2	T2	T2	https://issues.apache.org/jira/browse/LOG4NET-554	2017/2/16	https://github.com/apache/logging-log4net/commit/201ad1ae3ced298e77469f99e548244a7f772b06
